MariaDB [kokiri_apr23]> select cast(revision as integer) rev,repository,branch from changes where length(revision) < 6 group by 1;
+------+---------------------------------------------------+---------------------------------------+
| rev  | repository                                        | branch                                |
|  408 | ~maria-captains/mariadb-java-client/trunk         | jdbc-trunk                            |
|  409 | ~maria-captains/mariadb-java-client/trunk         | jdbc-trunk                            |
|  410 | ~maria-captains/mariadb-java-client/trunk         | jdbc-trunk                            |
|  411 | ~maria-captains/mariadb-java-client/trunk         | jdbc-trunk                            |
|  412 | ~maria-captains/mariadb-java-client/trunk         | jdbc-trunk                            |
|  413 | ~maria-captains/mariadb-java-client/trunk         | jdbc-trunk                            |
|  414 | ~maria-captains/mariadb-java-client/trunk         | jdbc-trunk                            |
|  415 | ~maria-captains/mariadb-java-client/trunk         | jdbc-trunk                            |
|  416 | ~maria-captains/mariadb-java-client/trunk         | jdbc-trunk                            |
|  417 | ~maria-captains/mariadb-java-client/trunk         | jdbc-trunk                            |
|  418 | ~maria-captains/mariadb-java-client/trunk         | jdbc-trunk                            |
|  419 | ~maria-captains/mariadb-java-client/trunk         | jdbc-trunk                            |
|  420 | ~maria-captains/mariadb-java-client/trunk         | jdbc-trunk                            |
|  421 | ~maria-captains/mariadb-java-client/trunk         | jdbc-trunk                            |
|  422 | ~maria-captains/mariadb-java-client/trunk         | jdbc-trunk                            |
|  423 | ~maria-captains/mariadb-java-client/trunk         | jdbc-trunk                            |
|  424 | ~maria-captains/mariadb-java-client/trunk         | jdbc-trunk                            |
|  425 | ~maria-captains/mariadb-java-client/trunk         | jdbc-trunk                            |
|  426 | ~maria-captains/mariadb-java-client/trunk         | jdbc-trunk                            |
|  427 | ~maria-captains/mariadb-java-client/trunk         | jdbc-trunk                            |
|  428 | ~maria-captains/mariadb-java-client/trunk         | jdbc-trunk                            |
|  429 | ~maria-captains/mariadb-java-client/trunk         | jdbc-trunk                            |
|  430 | ~maria-captains/mariadb-java-client/trunk         | jdbc-trunk                            |
|  431 | ~maria-captains/mariadb-java-client/trunk         | jdbc-trunk                            |
|  432 | ~maria-captains/mariadb-java-client/trunk         | jdbc-trunk                            |
|  433 | ~maria-captains/mariadb-java-client/trunk         | jdbc-trunk                            |
|  434 | ~maria-captains/mariadb-java-client/trunk         | jdbc-trunk                            |
|  435 | ~maria-captains/mariadb-java-client/trunk         | jdbc-trunk                            |
|  436 | ~maria-captains/mariadb-java-client/trunk         | jdbc-trunk                            |
|  437 | ~maria-captains/mariadb-java-client/trunk         | jdbc-trunk                            |
|  438 | ~maria-captains/mariadb-java-client/trunk         | jdbc-trunk                            |
|  439 | ~maria-captains/mariadb-java-client/trunk         | jdbc-trunk                            |
|  440 | ~maria-captains/mariadb-java-client/trunk         | jdbc-trunk                            |
|  441 | ~maria-captains/mariadb-java-client/trunk         | jdbc-trunk                            |
|  442 | ~maria-captains/mariadb-java-client/trunk         | jdbc-trunk                            |
|  443 | ~maria-captains/mariadb-java-client/trunk         | jdbc-trunk                            |
|  444 | ~maria-captains/mariadb-java-client/trunk         | jdbc-trunk                            |
